participant_id	K	symmetry	dcbc_indiv	dcbc_group
Demand_sub-12	34	Symmetric	0.14428042000000002	0.095247695
Demand_sub-12	40	Asymmetric	0.19927229	0.090589621
Demand_sub-12	40	Symmetric	0.1480981	0.090505655
Demand_sub-12	68	Asymmetric	0.216680235	0.09994612800000001
Demand_sub-12	68	Symmetric	0.18421710000000002	0.094128405
Demand_sub-15	10	Asymmetric	0.11388469500000001	0.065506827
Demand_sub-15	10	Symmetric	0.08419341	0.065704045
Demand_sub-15	20	Asymmetric	0.16733616499999998	0.128831085
Demand_sub-15	20	Symmetric	0.12002015	0.132642237
Demand_sub-15	34	Asymmetric	0.13341691	0.08175579599999999
Demand_sub-15	34	Symmetric	0.13134323	0.091760115
Demand_sub-15	40	Asymmetric	0.16767185	0.087880205
Demand_sub-15	40	Symmetric	0.12807284	0.09126366999999999
Demand_sub-15	68	Asymmetric	0.177338415	0.07529614500000001
Demand_sub-15	68	Symmetric	0.17251879	0.086333273
Demand_sub-16	10	Asymmetric	0.10626814	0.0260868015
Demand_sub-16	10	Symmetric	0.099769203	0.01939170875
Demand_sub-16	20	Asymmetric	0.1127477	0.0467346243
Demand_sub-16	20	Symmetric	0.0990950975	0.04579318585
Demand_sub-16	34	Asymmetric	0.12011909500000001	0.035433841
Demand_sub-16	34	Symmetric	0.09304403	0.02845226175
Demand_sub-16	40	Asymmetric	0.139048275	0.040018915
Demand_sub-16	40	Symmetric	0.10484368499999999	0.0223255355
Demand_sub-16	68	Asymmetric	0.14095818999999998	0.0357915543
Demand_sub-16	68	Symmetric	0.134458935	0.032508479500000007
Demand_sub-17	10	Asymmetric	0.313835725	0.150560305
Demand_sub-17	10	Symmetric	0.21588392	0.150552725
Demand_sub-17	20	Asymmetric	0.36997294000000003	0.241379645
Demand_sub-17	20	Symmetric	0.304594835	0.24781141
Demand_sub-17	34	Asymmetric	0.369791335	0.219464835
Demand_sub-17	34	Symmetric	0.34126431999999995	0.21119185499999998
Demand_sub-17	40	Asymmetric	0.36715838	0.20458377
Demand_sub-17	40	Symmetric	0.340926035	0.22562562
Demand_sub-17	68	Asymmetric	0.39541463	0.227122165
Demand_sub-17	68	Symmetric	0.38159339	0.24093219500000002
Demand_sub-19	10	Asymmetric	0.271478815	0.12530831250000002
Demand_sub-19	10	Symmetric	0.15583782499999999	0.12326739
Demand_sub-19	20	Asymmetric	0.34661931	0.16350980999999998
Demand_sub-19	20	Symmetric	0.23628578499999997	0.16896302000000002
Demand_sub-19	34	Asymmetric	0.31077185500000004	0.128337995
Demand_sub-19	34	Symmetric	0.25288889000000003	0.115471295
Demand_sub-19	40	Asymmetric	0.325788085	0.13472169
Demand_sub-19	40	Symmetric	0.26397706	0.13262128
Demand_sub-19	68	Asymmetric	0.35011429	0.130582905
Demand_sub-19	68	Symmetric	0.27549961	0.14390914
Demand_sub-20	10	Asymmetric	0.22199649999999999	0.105806848
Demand_sub-20	10	Symmetric	0.19383648	0.1050095325
Demand_sub-20	20	Asymmetric	0.236455995	0.11237937
Demand_sub-20	20	Symmetric	0.22499945	0.114488163
Demand_sub-20	34	Asymmetric	0.232521615	0.0802357875
Demand_sub-20	34	Symmetric	0.233207555	0.0659802525
Demand_sub-20	40	Asymmetric	0.256080655	0.073511155
Demand_sub-20	40	Symmetric	0.243926555	0.067853745
Demand_sub-20	68	Asymmetric	0.245371125	0.0662530385
Demand_sub-20	68	Symmetric	0.229169305	0.0624899605
Demand_sub-21	10	Asymmetric	0.19090795	0.085310245
Demand_sub-21	10	Symmetric	0.17248255	0.07689702500000001
Demand_sub-21	20	Asymmetric	0.25465464	0.124641425
Demand_sub-21	20	Symmetric	0.200194705	0.122611747
Demand_sub-21	34	Asymmetric	0.23915966	0.054760859
Demand_sub-21	34	Symmetric	0.2069531	0.0499146215
Demand_sub-21	40	Asymmetric	0.23245956	0.0741389185
Demand_sub-21	40	Symmetric	0.215354285	0.0657537025
Demand_sub-21	68	Asymmetric	0.27860282000000003	0.053158087
Demand_sub-21	68	Symmetric	0.24713826	0.058319434499999996
Demand_sub-24	10	Asymmetric	0.15174315500000002	0.0753040265
Demand_sub-24	10	Symmetric	0.115105975	0.0754547065
Demand_sub-24	20	Asymmetric	0.24263627999999998	0.13287688
Demand_sub-24	20	Symmetric	0.20980467	0.12106440499999999
Demand_sub-24	34	Asymmetric	0.236063885	0.10174389
Demand_sub-24	34	Symmetric	0.19515848	0.10745424049999999
Demand_sub-24	40	Asymmetric	0.23596715000000001	0.0919335595
Demand_sub-24	40	Symmetric	0.226002355	0.08432348449999999
Demand_sub-24	68	Asymmetric	0.25373708500000003	0.089779095
Demand_sub-24	68	Symmetric	0.21978843	0.0915334775
Demand_sub-25	10	Asymmetric	0.1727343	0.039293720000000004
Demand_sub-25	10	Symmetric	0.11412238699999999	0.031844024
Demand_sub-25	20	Asymmetric	0.21487984999999998	0.09443934
Demand_sub-25	20	Symmetric	0.150740185	0.09547731300000001
Demand_sub-25	34	Asymmetric	0.22388702500000002	0.06597141000000001
Demand_sub-25	34	Symmetric	0.162098915	0.065438245
Demand_sub-25	40	Asymmetric	0.214677825	0.06493417
Demand_sub-25	40	Symmetric	0.180741095	0.0662769175
Demand_sub-25	68	Asymmetric	0.241500645	0.062049444999999995
Demand_sub-25	68	Symmetric	0.202663185	0.0746263985
Demand_sub-26	10	Asymmetric	0.13432093	0.091039305
Demand_sub-26	10	Symmetric	0.09925157500000001	0.087416163
Demand_sub-26	20	Asymmetric	0.217218935	0.1139688475
Demand_sub-26	20	Symmetric	0.156145765	0.10425055999999999
Demand_sub-26	34	Asymmetric	0.223291745	0.11541654500000001
Demand_sub-26	34	Symmetric	0.15858030499999998	0.106509205
Demand_sub-26	40	Asymmetric	0.22389687	0.09856134
Demand_sub-26	40	Symmetric	0.17660128	0.11669442
Demand_sub-26	68	Asymmetric	0.258144085	0.12256995500000001
Demand_sub-26	68	Symmetric	0.21071735	0.12726424
Demand_sub-27	10	Asymmetric	0.21134450500000002	0.06934162499999999
Demand_sub-27	10	Symmetric	0.127065203	0.075717565
Demand_sub-27	20	Asymmetric	0.25857911	0.0645075555
Demand_sub-27	20	Symmetric	0.19227865	0.05539021
Demand_sub-27	34	Asymmetric	0.19449237	0.038438972
Demand_sub-27	34	Symmetric	0.19129793499999997	0.011538211999999999
Demand_sub-27	40	Asymmetric	0.22141826	0.029257229
Demand_sub-27	40	Symmetric	0.17334853	0.001979561500000001
Demand_sub-27	68	Asymmetric	0.2409897	0.012237057499999999
Demand_sub-27	68	Symmetric	0.20820883	0.0013668315000000004
Demand_sub-29	10	Asymmetric	0.0992850375	0.045968694000000004
Demand_sub-29	10	Symmetric	0.0646685915	0.0340017435
Demand_sub-29	20	Asymmetric	0.1342424775	0.07460814
Demand_sub-29	20	Symmetric	0.1035370925	0.06931767700000001
Demand_sub-29	34	Asymmetric	0.16021499	0.0692708935
Demand_sub-29	34	Symmetric	0.126987015	0.056990226000000005
Demand_sub-29	40	Asymmetric	0.16366373	0.051464209000000004
Demand_sub-29	40	Symmetric	0.10873345000000001	0.0516894975
Demand_sub-29	68	Asymmetric	0.18232677	0.0560158205
Demand_sub-29	68	Symmetric	0.143327005	0.052785262
Demand_sub-30	10	Asymmetric	0.2630367	0.15874881000000002
Demand_sub-30	10	Symmetric	0.217120095	0.16765687
Demand_sub-30	20	Asymmetric	0.28854801500000005	0.16857635999999998
Demand_sub-30	20	Symmetric	0.248795325	0.160167985
Demand_sub-30	34	Asymmetric	0.2926353	0.149632435
Demand_sub-30	34	Symmetric	0.267654585	0.13072024
Demand_sub-30	40	Asymmetric	0.30395309000000004	0.140144375
Demand_sub-30	40	Symmetric	0.27399640000000003	0.13411927
Demand_sub-30	68	Asymmetric	0.31225179000000003	0.13229632
Demand_sub-30	68	Symmetric	0.283312545	0.133798145
Demand_sub-31	10	Asymmetric	0.148968295	0.055962955
Demand_sub-31	10	Symmetric	0.136832485	0.0629037515
Demand_sub-31	20	Asymmetric	0.20667678	0.0578609745
Demand_sub-31	20	Symmetric	0.175068565	0.059305709
Demand_sub-31	34	Asymmetric	0.18511413999999998	0.030405377000000004
Demand_sub-31	34	Symmetric	0.194446325	0.029447316
Demand_sub-31	40	Asymmetric	0.20830494	0.029155137999999997
Demand_sub-31	40	Symmetric	0.20257388999999998	0.025924738000000003
Demand_sub-31	68	Asymmetric	0.2034098	0.023018817
Demand_sub-31	68	Symmetric	0.20440235	0.028114023000000002
Demand_sub-34	10	Asymmetric	0.24303715	0.135455992
Demand_sub-34	10	Symmetric	0.11804421	0.13483147
Demand_sub-34	20	Asymmetric	0.27842012	0.14731302
Demand_sub-34	20	Symmetric	0.17790656	0.146688798
Demand_sub-34	34	Asymmetric	0.275952615	0.13688262299999998
Demand_sub-34	34	Symmetric	0.21064301	0.12291986999999999
Demand_sub-34	40	Asymmetric	0.28800309999999996	0.12858521
Demand_sub-34	40	Symmetric	0.224565135	0.126429625
Demand_sub-34	68	Asymmetric	0.29610145	0.1203003325
Demand_sub-34	68	Symmetric	0.23803723	0.12833548
Demand_sub-35	10	Asymmetric	0.091871738	0.0651109485
Demand_sub-35	10	Symmetric	0.0799168685	0.0603977415
Demand_sub-35	20	Asymmetric	0.161090155	0.10376009750000001
Demand_sub-35	20	Symmetric	0.157759695	0.09887697200000001
Demand_sub-35	34	Asymmetric	0.18549051	0.11922374
Demand_sub-35	34	Symmetric	0.17565977500000002	0.11026870999999999
Demand_sub-35	40	Asymmetric	0.19694371	0.095715407
Demand_sub-35	40	Symmetric	0.18062857	0.0993567525
Demand_sub-35	68	Asymmetric	0.20492126	0.100291905
Demand_sub-35	68	Symmetric	0.18953922499999998	0.101137035
Demand_sub-36	10	Asymmetric	0.192361255	0.11178740499999999
Demand_sub-36	10	Symmetric	0.18837420500000002	0.116897363
Demand_sub-36	20	Asymmetric	0.241253565	0.12700946000000002
Demand_sub-36	20	Symmetric	0.20356915	0.12329951
Demand_sub-36	34	Asymmetric	0.22797834	0.089519357
Demand_sub-36	34	Symmetric	0.215921235	0.076403135
Demand_sub-36	40	Asymmetric	0.24032748	0.09310686
Demand_sub-36	40	Symmetric	0.21359458	0.08814533999999999
Demand_sub-36	68	Asymmetric	0.264524675	0.079566523
Demand_sub-36	68	Symmetric	0.264456585	0.08727307
Demand_sub-37	10	Asymmetric	0.31639357	0.0562305
Demand_sub-37	10	Symmetric	0.24597817	0.050016277
Demand_sub-37	20	Asymmetric	0.373791335	0.117810045
Demand_sub-37	20	Symmetric	0.31701517	0.11757426800000001
Demand_sub-37	34	Asymmetric	0.319597975	0.064834425
Demand_sub-37	34	Symmetric	0.33894652000000003	0.0577655175
Demand_sub-37	40	Asymmetric	0.33218696000000003	0.059175993999999996
Demand_sub-37	40	Symmetric	0.32563573999999995	0.058687765
Demand_sub-37	68	Asymmetric	0.36430555499999995	0.051327825
Demand_sub-37	68	Symmetric	0.33508904	0.0452121795
Demand_sub-38	10	Asymmetric	0.26608861	0.042217033
Demand_sub-38	10	Symmetric	0.260403195	0.0422117655
Demand_sub-38	20	Asymmetric	0.35543868	0.077623248
Demand_sub-38	20	Symmetric	0.354660025	0.0824737565
Demand_sub-38	34	Asymmetric	0.365155055	0.0514824275
Demand_sub-38	34	Symmetric	0.34510395	0.03432736
Demand_sub-38	40	Asymmetric	0.35634002	0.0466378825
Demand_sub-38	40	Symmetric	0.374539135	0.0255495048
Demand_sub-38	68	Asymmetric	0.35937135	0.0322767008
Demand_sub-38	68	Symmetric	0.396175995	0.0263676856
Demand_sub-39	10	Asymmetric	0.18324123	0.077661555
Demand_sub-39	10	Symmetric	0.16455893	0.079184755
Demand_sub-39	20	Asymmetric	0.237866925	0.0917095475
Demand_sub-39	20	Symmetric	0.19672213	0.08349039999999999
Demand_sub-39	34	Asymmetric	0.22871723500000002	0.06436423200000001
Demand_sub-39	34	Symmetric	0.20609995	0.049674112500000006
Demand_sub-39	40	Asymmetric	0.2464769	0.065051057
Demand_sub-39	40	Symmetric	0.19816059	0.05883719949999999
Demand_sub-39	68	Asymmetric	0.25487555500000003	0.072628255
Demand_sub-39	68	Symmetric	0.21548619000000002	0.073848785
Demand_sub-41	10	Asymmetric	0.22125832	0.09600942000000001
Demand_sub-41	10	Symmetric	0.15889449	0.0965494825
Demand_sub-41	20	Asymmetric	0.299842505	0.13068201499999998
Demand_sub-41	20	Symmetric	0.24976663999999998	0.11358108
Demand_sub-41	34	Asymmetric	0.28219026	0.096515287
Demand_sub-41	34	Symmetric	0.25983575	0.09361349
Demand_sub-41	40	Asymmetric	0.296101635	0.086355348
Demand_sub-41	40	Symmetric	0.256997795	0.075789385
Demand_sub-41	68	Asymmetric	0.30898785500000003	0.06010248
Demand_sub-41	68	Symmetric	0.266408925	0.061595172000000004
Demand_sub-43	10	Asymmetric	0.19328245500000002	0.157231275
Demand_sub-43	10	Symmetric	0.1073078335	0.15846144
Demand_sub-43	20	Asymmetric	0.241252715	0.2123451
Demand_sub-43	20	Symmetric	0.16690283	0.216801435
Demand_sub-43	34	Asymmetric	0.2721458	0.16498965999999998
Demand_sub-43	34	Symmetric	0.234544235	0.17677452500000002
Demand_sub-43	40	Asymmetric	0.24923066	0.170402635
Demand_sub-43	40	Symmetric	0.20320915	0.189085045
Demand_sub-43	68	Asymmetric	0.29588969	0.16665816
Demand_sub-43	68	Symmetric	0.246584355	0.18272540999999998
Demand_sub-44	10	Asymmetric	0.24561566	0.036138377
Demand_sub-44	10	Symmetric	0.232459195	0.040279578499999996
Demand_sub-44	20	Asymmetric	0.30161642	0.048309833999999996
Demand_sub-44	20	Symmetric	0.23936218	0.0511416165
Demand_sub-44	34	Asymmetric	0.27069419	0.014070117000000002
Demand_sub-44	34	Symmetric	0.278127355	0.00040928850000000044
Demand_sub-44	40	Asymmetric	0.26976126	0.00953665
Demand_sub-44	40	Symmetric	0.270051895	-0.008218905
Demand_sub-44	68	Asymmetric	0.28439718999999997	-0.014858995
Demand_sub-44	68	Symmetric	0.26816203000000005	-0.012696028
Demand_sub-45	10	Asymmetric	0.19618522500000002	0.09648772
Demand_sub-45	10	Symmetric	0.18719502	0.097563066
Demand_sub-45	20	Asymmetric	0.23439437	0.09555198300000001
Demand_sub-45	20	Symmetric	0.23410566500000002	0.09123653000000001
Demand_sub-45	34	Asymmetric	0.21555012499999998	0.069980325
Demand_sub-45	34	Symmetric	0.218913075	0.055329050000000005
Demand_sub-45	40	Asymmetric	0.241950115	0.06801605050000001
Demand_sub-45	40	Symmetric	0.21599166	0.053174822
Demand_sub-45	68	Asymmetric	0.23660109000000001	0.041136687500000005
Demand_sub-45	68	Symmetric	0.216090625	0.040189542
Demand_sub-46	10	Asymmetric	0.240846215	0.136217305
Demand_sub-46	10	Symmetric	0.20344641000000002	0.14090982
Demand_sub-46	20	Asymmetric	0.30494365	0.15428119499999998
Demand_sub-46	20	Symmetric	0.23519901999999998	0.15333381499999998
Demand_sub-46	34	Asymmetric	0.310316025	0.14295899
Demand_sub-46	34	Symmetric	0.27435588499999997	0.131741187
Demand_sub-46	40	Asymmetric	0.31537916	0.13584761299999998
Demand_sub-46	40	Symmetric	0.26708885000000004	0.128723515
Demand_sub-46	68	Asymmetric	0.328211025	0.13375446000000002
Demand_sub-46	68	Symmetric	0.288960875	0.140156985
Demand_sub-47	10	Asymmetric	0.198431185	0.09759559
Demand_sub-47	10	Symmetric	0.174714355	0.104535488
Demand_sub-47	20	Asymmetric	0.23353667	0.12969007500000002
Demand_sub-47	20	Symmetric	0.20427250000000002	0.13411963500000001
Demand_sub-47	34	Asymmetric	0.24710274999999998	0.086680015
Demand_sub-47	34	Symmetric	0.24264708499999998	0.0847402025
Demand_sub-47	40	Asymmetric	0.274422035	0.1049484945
Demand_sub-47	40	Symmetric	0.239035875	0.103308877
Demand_sub-47	68	Asymmetric	0.26565958	0.09028143999999999
Demand_sub-47	68	Symmetric	0.260729435	0.092518877
Demand_sub-48	10	Asymmetric	0.144256875	0.049882952499999994
Demand_sub-48	10	Symmetric	0.125099505	0.047531081
Demand_sub-48	20	Asymmetric	0.174913535	0.0928264
Demand_sub-48	20	Symmetric	0.13136593200000002	0.090942
Demand_sub-48	34	Asymmetric	0.17704461999999999	0.06005297700000001
Demand_sub-48	34	Symmetric	0.15701681	0.0570889435
Demand_sub-48	40	Asymmetric	0.19662732500000002	0.0498493535
Demand_sub-48	40	Symmetric	0.195579905	0.051092021
Demand_sub-48	68	Asymmetric	0.20504893	0.048291848
Demand_sub-48	68	Symmetric	0.190996385	0.05769569
Demand_sub-50	10	Asymmetric	0.20976124499999999	0.042196464
Demand_sub-50	10	Symmetric	0.116182625	0.046764385
Demand_sub-50	20	Asymmetric	0.25203743	0.10021495250000001
Demand_sub-50	20	Symmetric	0.18092563	0.09727380050000001
Demand_sub-50	34	Asymmetric	0.22148320999999999	0.08724636250000001
Demand_sub-50	34	Symmetric	0.18501909	0.08762529499999999
Demand_sub-50	40	Asymmetric	0.22333583	0.07595763250000001
Demand_sub-50	40	Symmetric	0.17455806499999998	0.068302056
Demand_sub-50	68	Asymmetric	0.246566325	0.0654708785
Demand_sub-50	68	Symmetric	0.21977063	0.0828909505
IBC_sub-01	10	Asymmetric	0.033701622	0.0034087936500000002
IBC_sub-01	10	Symmetric	0.02277705465	0.0045327175
IBC_sub-01	20	Asymmetric	0.0425506825	0.0288915145
IBC_sub-01	20	Symmetric	0.030757612499999996	0.0340615135
IBC_sub-01	34	Asymmetric	0.054479693999999995	0.016443166
IBC_sub-01	34	Symmetric	0.0433660035	0.035150352499999996
IBC_sub-01	40	Asymmetric	0.0477603235	0.024956448
IBC_sub-01	40	Symmetric	0.05219133	0.0347242185
IBC_sub-01	68	Asymmetric	0.04565051	0.0247058375
IBC_sub-01	68	Symmetric	0.053573163	0.042619075500000006
IBC_sub-04	10	Asymmetric	0.020299368499999998	0.020688150500000002
IBC_sub-04	10	Symmetric	0.0161342445	0.022399998
IBC_sub-04	20	Asymmetric	0.0213668905	0.0375389255
IBC_sub-04	20	Symmetric	0.029489416	0.0397439275
IBC_sub-04	34	Asymmetric	0.033558175	0.0304991555
IBC_sub-04	34	Symmetric	0.016634575999999998	0.044389855
IBC_sub-04	40	Asymmetric	0.030650098	0.0388420165
IBC_sub-04	40	Symmetric	0.021861679000000002	0.043986412
IBC_sub-04	68	Asymmetric	0.0444279115	0.0314140595
IBC_sub-04	68	Symmetric	0.0420902135	0.0397479665
IBC_sub-05	10	Asymmetric	0.005060022900000001	0.018210623
IBC_sub-05	10	Symmetric	0.0055736559	0.015685907
IBC_sub-05	20	Asymmetric	0.0128708765	0.026218214500000003
IBC_sub-05	20	Symmetric	0.0074804712500000006	0.040032756999999995
IBC_sub-05	34	Asymmetric	0.0165473005	0.0227539375
IBC_sub-05	34	Symmetric	0.0329242775	0.033557837
IBC_sub-05	40	Asymmetric	0.0173466225	0.029916905
IBC_sub-05	40	Symmetric	0.0249713488	0.050488583
IBC_sub-05	68	Asymmetric	0.0243898	0.022275712
IBC_sub-05	68	Symmetric	0.052639166	0.041913783499999996
IBC_sub-06	10	Asymmetric	-0.0349470515	0.0399160885
IBC_sub-06	10	Symmetric	0.028781889	0.0441737835
IBC_sub-06	20	Asymmetric	-0.006150531	0.07174771299999999
IBC_sub-06	20	Symmetric	0.031893257	0.05022989
IBC_sub-06	34	Asymmetric	-0.0020349819499999996	0.03765068
IBC_sub-06	34	Symmetric	0.0505267885	0.054823252499999996
IBC_sub-06	40	Asymmetric	0.0105332998	0.053448609999999994
IBC_sub-06	40	Symmetric	0.056535142000000004	0.057013872
IBC_sub-06	68	Asymmetric	0.01646574415	0.0371000725
IBC_sub-06	68	Symmetric	0.05602312	0.056651930999999996
IBC_sub-07	10	Asymmetric	0.0294996275	0.018995166
IBC_sub-07	10	Symmetric	0.031201165000000003	0.0032307589
IBC_sub-07	20	Asymmetric	0.0556301565	0.045007866
IBC_sub-07	20	Symmetric	0.0387811215	0.026238084000000002
IBC_sub-07	34	Asymmetric	0.064570345	0.030302475
IBC_sub-07	34	Symmetric	0.048314828500000004	0.020939683
IBC_sub-07	40	Asymmetric	0.07784168999999999	0.042168980499999995
IBC_sub-07	40	Symmetric	0.049659826000000004	0.03113673
IBC_sub-07	68	Asymmetric	0.075300812	0.0333758115
IBC_sub-07	68	Symmetric	0.042478906999999996	0.031344852
IBC_sub-08	10	Asymmetric	0.01652421	0.01652421
IBC_sub-08	10	Symmetric	0.022270870999999998	0.016448743000000002
IBC_sub-08	20	Asymmetric	0.0161981675	0.0161981675
IBC_sub-08	20	Symmetric	0.0303438845	0.034835197
IBC_sub-08	34	Asymmetric	0.020809183	0.020809183
IBC_sub-08	34	Symmetric	0.0236236475	0.033522711
IBC_sub-08	40	Asymmetric	0.0191462265	0.0191462265
IBC_sub-08	40	Symmetric	0.024699834499999997	0.0370293575
IBC_sub-08	68	Asymmetric	0.017930045	0.017930045
IBC_sub-08	68	Symmetric	0.038171143500000004	0.0403096915
IBC_sub-09	10	Asymmetric	0.013956588	0.01115197465
IBC_sub-09	10	Symmetric	0.0044573428500000005	0.0167227
IBC_sub-09	20	Asymmetric	0.0238037205	0.028081350999999997
IBC_sub-09	20	Symmetric	0.009964726	0.020436175
IBC_sub-09	34	Asymmetric	0.027835613500000002	0.028304995
IBC_sub-09	34	Symmetric	0.013510040000000001	0.021203013
IBC_sub-09	40	Asymmetric	0.025572885	0.029751640000000003
IBC_sub-09	40	Symmetric	0.0157605	0.0259099535
IBC_sub-09	68	Asymmetric	0.0366320815	0.0316053535
IBC_sub-09	68	Symmetric	0.024089436	0.022704499
IBC_sub-11	10	Asymmetric	0.0224423635	0.043326447000000004
IBC_sub-11	10	Symmetric	-0.018776520499999998	0.023253933
IBC_sub-11	20	Asymmetric	0.031814491	0.064888285
